customer_id,name,age,country,purchase_amount,age_group,email_hashed
7083,Customer_7083,66,UK,212,Senior,8e22179ffffdcc235909461aaf64d7c087a66d5c83303d103fa7f142024d9b35
7084,Customer_7084,37,USA,3494,Adult,5a8eaeb4d4bdb21afa391e0ddb8096a6513b96dd2b5d469bc780f5cd196168e6
7085,Customer_7085,42,India,407,Adult,2a91bb281d9671e89341911252db25f1ebb2481379356ffb899ddac4bbfc09c5
7086,Customer_7086,39,India,4587,Adult,88d1ede5248d2f73790fc653493616b4be4014015cb8209458c4817687672c1e
7087,Customer_7087,28,USA,836,Young,16daeead6538ed549309ed2308093d9611b509d779387406f9d5f8a5b5a331be
7088,Customer_7088,68,UK,268,Senior,56d4fc2652559c373d9d2cde009573cbc57fc63b9d826ba464805eb74caac3c8
7089,Customer_7089,51,UK,3634,Senior,a53ba79db7995d48eb43ed1f77d576b8164143c277e760fbb4ed78cf8e09a5f8
7090,Customer_7090,70,USA,4951,Senior,5a2ae1011c8af0f5480dbea53aa7e0dbf01ea6be88116a6520c5d24a6fa488d8
7091,Customer_7091,39,USA,4253,Adult,3b8a7173e031fbb4f1dfe66ef3a1fb7e7ad14814a39f7fe31bf7b196ab133a8a
7092,Customer_7092,45,India,3737,Adult,2615984354b14725d1e1efe889364bc6f84358b97c67816f54fb4738d50d1dd6
7093,Customer_7093,33,India,3974,Adult,7a4aeb49d1c816b703166ef7f50c125c152b2f040c07937cb18e3c30748184b8
7094,Customer_7094,68,USA,4663,Senior,b0674bf06252426ac2ec260afaae63cda2e718c1f4afdf71410af15b6598ea15
7095,Customer_7095,38,India,4015,Adult,2dc6310decbd446df92d6dad4dbc17bbd31f65ec7a94f11311bf364b74245294
7096,Customer_7096,48,UK,2613,Adult,983a7e165705f8c027b289775ce0ea4aac903b460074431c53b60347fedb2e0d
7097,Customer_7097,28,USA,1941,Young,7ceb88b25f8d17624eb0f56b862052699701867ab5ddda92110b8076d944a1d1
7098,Customer_7098,23,UK,593,Young,02eff7193a17316286b0a7800bd8746eac217b2137aca8e3fac700930728b8bf
7099,Customer_7099,23,UK,3014,Young,cbb273ad7a6cccf238b3b1c27c084e036d3f011d4029853cdb896595b40f005b
7100,Customer_7100,27,UK,1862,Young,a189a30779cd9002f676ab49da9737063688fc2c3553b02c7940f72f09415b49
7101,Customer_7101,45,India,344,Adult,4e6d25a45bde993010f45385a4d31e857a35818d2ee3e57ca77b1160ddc67b80
7102,Customer_7102,70,UK,3354,Senior,0e21ba8028dac72953098c2ffec92b00c15385ff2142a9df3eea523e1c7ed6b9
7103,Customer_7103,58,USA,3160,Senior,529a564775deb590e9b8a51b237cb0ec377e8cca2eff4acdfbe90dae3060631e
7104,Customer_7104,35,India,2735,Adult,1c92b005076115297a91eb53f37fadf353df1ea63cde2c84bb96e96a5f81afe6
7105,Customer_7105,18,India,4981,Young,62edd2f5b397d3fb17117f1ebc9b802f885fa68d250974ae9348e0b2c26debe3
7106,Customer_7106,58,India,2010,Senior,887b973d3af9631b58f9d10a7f03a4611d881b3c72e67183ee384dc92c51bbdf
7107,Customer_7107,50,UK,1725,Senior,022511ecb792c9be62fa772e6371a29150a6a742d20ae5aaa69dce171a97acca
7108,Customer_7108,39,UK,827,Adult,d640b00d10cc252f9b4609ccb98c95676aea47a6824596d431332ab2255b7472
7109,Customer_7109,22,UK,3757,Young,51e78043a60d531feeada6509e2c9dae1adcf8cf314980b169c18572d6cd8fd7
7110,Customer_7110,48,India,1555,Adult,1c336891d2f72f075147fb971957648acdc0ac3ac2e069d5c417b40e8f32bee9
7111,Customer_7111,53,India,3456,Senior,f82815ea3cd1584ca21bc927a4acaf9929dc7d1637c047aecfea96e01993c2c9
7112,Customer_7112,21,UK,1793,Young,d84e560ed720524b1b58310e81c8f0ed845a199240aa195532eecce24a92b604
7113,Customer_7113,40,UK,225,Adult,ca8a45ba86703c7a314e2dda8112ca7d8767109b51f3a60e612dc7499280144b
7114,Customer_7114,29,USA,1038,Young,231aa3e71a5cd8d872ac77fb263d8594ae473addfc4314dfddc197889eeba4d2
7115,Customer_7115,29,USA,2503,Young,c8d82a03cdc8acfef0b603536d5d6ea975db7454c63b377a3579d4291538f953
7116,Customer_7116,59,USA,2653,Senior,d1ed1e6d4530bed2921ee49dfc94273da5cbaeca68c4b278a92dae20805fb5d3
7117,Customer_7117,18,UK,4157,Young,6b6fe79715ca29166de86cbb99184203827cb9f51e480e8b5d4471fa6887fb47
7118,Customer_7118,51,USA,542,Senior,b625205e7b53c9ea4cb4bc6d5e9e3527e049161136ee6662b9a37f480beeccfc
7119,Customer_7119,21,UK,799,Young,e668e9c8e30274dfb43e9eae8b0241e27353142639ed20dd24b8e82bd43514ef
7120,Customer_7120,44,India,258,Adult,f9fd677394f33e4ce9dd299683944598c79e8512b803c082cbda716535af8bcb
7121,Customer_7121,59,UK,4630,Senior,2dee1804a771605cf771a2c906281331c9f78be3e27242be3020ad817e945ec3
7122,Customer_7122,23,UK,1808,Young,efeb777e4f8e1e3b2f5b2a824da1e76336e157c9f0fd552e5473c20a6d3a91e6
7123,Customer_7123,40,UK,3423,Adult,0f13f9732de50809e8355741e4a40c3bf8393e56730af54cccceb576d3489e64
7124,Customer_7124,63,India,4629,Senior,e2568b21f0497bfd35e4cc45f2843138f33db5c1314f2658512470bdd5abc8aa
7125,Customer_7125,47,USA,4991,Adult,06d8fc7cc4f0d9e1562609113866a6a3ba12c881e5eef08c39cd61435a5cfcc8
7126,Customer_7126,50,USA,1067,Senior,9f4e88b5af38171d34f34741224837fff49c0676c7bfe65990edeb51e68caff8
7127,Customer_7127,62,USA,3857,Senior,7de004dfac0064787e5a4256edacd4016e3f5c64528158f6dd26ff607139aa45
7128,Customer_7128,35,UK,4967,Adult,4df074b6a21c4b284cca15a4000c40aadb7c9a9bdef6d02376afc5fbb40d6b78
7129,Customer_7129,54,USA,2176,Senior,8386339495c0ab7407711444a144705515e7544130be321f5a7267dbeec81a9f
7130,Customer_7130,52,UK,4951,Senior,1cef6c42b2f8003d775cfb0e8bd189bd75f847b67af0a3d2a7634414c3b083a9
7131,Customer_7131,21,UK,2398,Young,879d036bcf0545a7d09e64d19f8612463f065757b5f2a3755b20b8bd2a92d9bd
7132,Customer_7132,58,UK,155,Senior,d66867b9a7b7dbbd51ff4bac2e40c1ce0c556e7cf52d720db413f1fa0bd42687
7133,Customer_7133,18,UK,3146,Young,782c14229063a778c862d9f9b94328ee5ea0d86eb469d0551eb3bebe79fd44f5
7134,Customer_7134,36,USA,1066,Adult,541f5b9a03cffbcbd6fb2e21f2468c13e49c7b386af30244ae1ef026f0ec4766
7135,Customer_7135,49,UK,3055,Adult,169666005ad691c2800f8b3b6f232aec346456582b0dac1d7259245af5f37d65
7136,Customer_7136,31,India,3795,Adult,fb561c2d487843d83839bcf154bfd68e9d2e7006d8b72d8c0ae133cbb88d077d
7137,Customer_7137,19,India,2921,Young,5cc226196dfaff503f42b1a0ade758d420fb7e98ab946248ef296de1bcfbe4bc
7138,Customer_7138,56,UK,3223,Senior,ad2bc963f6fd7d778e040b75760b819e4c93c078cfadc6104a105c00a664cdda
7139,Customer_7139,60,India,4196,Senior,70111f8fe83c177edc60b60f0f8eb8eb455c330ac375bb2b92e6a07083357e03
7140,Customer_7140,43,UK,3298,Adult,fe18c4f82754cbf8025c36d9198d59dcc1b759a1e29863624fbd977d92254af8
7141,Customer_7141,19,USA,3781,Young,dd6d6d8bd2c91481a2f643dcce3432059cb5a5d6ffbdb9eaba12be682b6103a0
7142,Customer_7142,20,UK,3988,Young,a640f04aff1f962394570d4ec885cab68552456a3f0588cf2faf494d34585cde
7143,Customer_7143,58,India,2077,Senior,6f0398d9fd240d4f82e6011f35b1bd94efc3309798326a2fe841412979e5c40d
7144,Customer_7144,28,UK,2171,Young,5fe8e3f8729613471ba44e0ddb081cc885c7fedeb94eafa3469e155115976d16
7145,Customer_7145,21,USA,1494,Young,5ca0667c39a90d9f55accc29f441c79b54a7c41ccf11f40480725146ac2e4fe2
7146,Customer_7146,68,India,102,Senior,745777758ef6a3ad146a8efc6ae6a649fa3a9133bcaf544fd04d4c5eed94cfc4
7147,Customer_7147,64,India,1608,Senior,4d95fd34fc6964aac075054342ed8f1a1ad8562df0083decd27bc1352e6597bd
7148,Customer_7148,23,USA,4156,Young,8c5a302a2f1e10ef3e65ca78ba3c1865bf4c8b20677948a1ed09cde08ba1065b
7149,Customer_7149,43,UK,3100,Adult,ecce3e9bfd0f57aa096ff541ad20ba458f4b6e0730b2bdefac3ce68b25b7b752
7150,Customer_7150,60,UK,753,Senior,bc36ba9aeb435191e183f1cfcb9896d35c722c891cb009260b67534619875e81
7151,Customer_7151,58,UK,3363,Senior,f80bbb9538b8ae94ba5c82d95ef1a963327906ad9cd76d3b58f252e16223a1a0
7152,Customer_7152,26,India,1495,Young,1599525d6fc5e2864c3ef4e881fb59754301709203bb7b61038aa4fe0df6a508
7153,Customer_7153,67,UK,3938,Senior,ddfe89a4f0d45fee40eb60b4983a7383507605c3b26f948ebede936b859d8320
7154,Customer_7154,27,USA,1353,Young,0dedb32bdd174ff00bb240b671e4af8cf1cb59a7709c0de7da524041207ee36c
7155,Customer_7155,63,USA,928,Senior,dd92e272b2873f0a033b64e27938a5f3bd9e3e80fbe4933d4bca76a31632df3b
7156,Customer_7156,43,UK,1663,Adult,58cdcb5ea3cdc4c8fe172aea34e9e8c33e34b2e226f9f4a0f05b8b2372654c5c
7157,Customer_7157,23,USA,302,Young,04cad31d2c4811e3ce2fd2a54ff6cdd8f1b66d0090595390e23b8c8831fa3041
7158,Customer_7158,40,India,3414,Adult,0eb83e01923e7adf84a2121fce3dea424db56cc29663105a092b19d720cc3b53
7159,Customer_7159,24,USA,1048,Young,9f79e2a6ec65acffd0328a5e69225ee5461ff56343394a55f7b6479b38fe8765
7160,Customer_7160,21,India,2106,Young,9ad6584a0801fc4ecf832e7b149e47af5921f64084563b8b0dbba68ea94f05c9
7161,Customer_7161,36,India,265,Adult,c922507efaca1c90b807c4ebdc65bd259260b4d55491abea0bbb9c79a943b21d
7162,Customer_7162,56,USA,3623,Senior,18fedeef54999d62e1ad65030fdda3232461dfbdcff4e03319d35594956d7c0c
7163,Customer_7163,65,USA,1109,Senior,02d1177f3b962f6a313cd5c1166a2aa4a04b12b7bdf22cee474a40033812ee9b
7164,Customer_7164,38,India,846,Adult,654fa813325cc2ccc7dac9fe82f62ef7fe3926bb523aac8c7e7abe576bfa8294
7165,Customer_7165,33,USA,2783,Adult,f5ddb106ea89e9a83d3e1db89306003017f9eb319eddae4d9aa4da42335bdaf7
7166,Customer_7166,69,UK,2247,Senior,ff188a17dfbf06a5181cd70d98ddd342e1c3af58e555d4125c534e059236bd5a
7167,Customer_7167,46,India,1911,Adult,771824a5cd4b7f5c43dd33213446084a2b890664e8f49cd5d16c48afbb7ad41f
7168,Customer_7168,52,USA,4557,Senior,7a6bed79a6991b44f6a1e0be301e8bb2b7a6398c087d169e0db1c865cfef8a48
7169,Customer_7169,62,India,1934,Senior,d83accb3f1aa9bdb9cae758b85bb0515edeab22c4a4cd03b295aca4974ccbd7a
7170,Customer_7170,29,USA,1710,Young,59594a3b8ef822c80454edfdcae7a7a6b103d4fa07a65a9d11fc5890cd731670
7171,Customer_7171,38,USA,1387,Adult,bc317f7802bd64fa63ea24b35dbf7f416321262738fc6e129e31184bad23e033
7172,Customer_7172,69,USA,4726,Senior,669a38d1be0ecccfd5713ee5c5b67f960d97ea591847298f60147e5e5cc1d1ed
7173,Customer_7173,68,USA,496,Senior,3fe93224c9200c3cf5802c9bfe98ed31b41acb28eb808cc125763ebb965cd7d5
7174,Customer_7174,24,India,3507,Young,3293a92853e76584a0aed02d881b0a3c6c7bb1fc76607342cccce6d78d1cf378
7175,Customer_7175,36,UK,4584,Adult,1fcec2458d0d13d824dc1f6eccc59a1306206a534d85ef50350f9ad12c5fdc87
7176,Customer_7176,22,UK,1038,Young,997ed2c719aa7349cb76be6800f7dbca6e490fba0614fd5d96b179f0070c4eeb
7177,Customer_7177,58,USA,3756,Senior,8f03ca6e23c00f9f2794498db282c5a555e16411257249f58d92a897c3ac1731
7178,Customer_7178,52,USA,4855,Senior,b5be256a1a5c41b141b7f1209e6d9cda262f7aa7d1cf2cfb4d1c1908077ffa79
7179,Customer_7179,66,India,1119,Senior,9697f2e1ccd7e7ab7b6bd4ddf0caff163469bde6707bfac418371241242350c9
7180,Customer_7180,30,USA,4327,Adult,dfa630c2c30be748f3b0866715bf3cb083555b81ba9098f613753baf20650508
7181,Customer_7181,65,UK,471,Senior,a9eb88a27e5fdc678ff9f6dc1c61bdb8fc694f06997a232984de9b8492949285
7182,Customer_7182,22,USA,4475,Young,7596e7f94fc197b3adc95ef9118414f88eccd0ea5b064a653738db4b4ab2c32d
7183,Customer_7183,69,India,4148,Senior,f316505c352aac6f852ea7ccc0e44200dee879721e3b604678af8499311ac877
7184,Customer_7184,24,India,1704,Young,2fc0dfaaac79f09a0f72ed12915a57bd7a62e9aaa9ff21d731e9ab0824826f9b
7185,Customer_7185,30,UK,1426,Adult,73a2e13a0b511545beda235be8d3a73b802625839cae05f033550cc79e85c78d
7186,Customer_7186,47,USA,3103,Adult,bc0564ea1937e7f54a4f7c1f792dbe613cc785a52015a78e96b26a268e4a2c26
7187,Customer_7187,69,UK,2535,Senior,89987cd440b7a942971ea7cbd3ec5dc1f636c457fab6579dbeb5b48f519ff32e
7188,Customer_7188,44,USA,749,Adult,338a8043db4e93e1e92eb284a73ebaca2f8d76b9cb21becfd3bbff6f46fa133b
7189,Customer_7189,68,UK,4958,Senior,840b69196a54a751542462188114ddc23966fb207554897844313007f4085824
7190,Customer_7190,51,UK,3069,Senior,d6200dd1909086aa3253bfce719eb5289c7ca37a8a669ae9fbcbacf5bf118797
7191,Customer_7191,24,India,1790,Young,17d3608c7a6707b6b35a7ac581c29f0aaa2ace332aeb98aef5e9dcb328950750
7192,Customer_7192,42,USA,4134,Adult,681b758e6c5c949401dca55d84299abbee6902dec1a5af0e7dd860ea91bfbd3a
7193,Customer_7193,40,USA,2015,Adult,4943eae1dd7da3ee7008953dda9bbc4f05c75da5b445c90d9aa1841f1ff61e32
7194,Customer_7194,31,India,2469,Adult,e187c88c6c738143ac031cea1e59f5c5182c21889d0b89e50c367eb5f813c7a0
7195,Customer_7195,20,UK,3063,Young,8cd1837ed2f2e8d2618ad3945830a5f0a5ca1cda4fc531b12a31464581269b7f
7196,Customer_7196,33,USA,2688,Adult,a6112f06bcc979cf80a0705af7b688517b5fdea288a1bdffde17f260845cf38d
7197,Customer_7197,40,UK,2061,Adult,d6088b099e147d15b8c220a2559cd283f429183f1812561ddbbbf1825b6944f1
7198,Customer_7198,29,UK,1323,Young,e703021ce2e30838c782cd6479ba45fb029a780633f82d244b4bb039e41bcf85
7199,Customer_7199,35,UK,3115,Adult,f99591183c9c8c9892137ee7d355b690534220164f90543795f074e4284e2efe
7200,Customer_7200,34,UK,3227,Adult,113d838b42386317923a46aae300200b04ebd42f7adcfbcac6115b074eef5828
7201,Customer_7201,29,USA,2545,Young,756aa542f4caa8c4b523564f23525cf51688fc035032bd3cd067a8c08c7eda76
7202,Customer_7202,64,India,3015,Senior,244f63fd5cf26f7cb2cbb3350acfbe191f3756a17b0a017092ab5016c8af16dc
7203,Customer_7203,18,India,290,Young,013453bb96d4456415709e390bb2be56760efbf820184c9e9e87db4cd4aa2e9f
7204,Customer_7204,18,UK,4369,Young,b8b9a1eb53afe936e387db924d19022f37e968001b953c590f5a2c6a50aac72e
7205,Customer_7205,27,UK,2613,Young,00e3a6f424a5ebd8bb4bfc0f52eba8694bfe170798e078ad9f19c2c0b34eef57
7206,Customer_7206,25,USA,4521,Young,7ae8831773b217dfcedfe7a3c4476712493de4065c1baa1187f03ffebb1461d9
7207,Customer_7207,24,USA,3015,Young,8508d914c77a1c2c46d7e1a06bb965bc896bf561416382425522b9e5ae3d02f1
7208,Customer_7208,36,India,4919,Adult,84d0a2691f57e1f2dfc10582c983636180e1bf0ba92fd83232b022e9d1dbbd64
7209,Customer_7209,40,India,815,Adult,b62cc03d1a869e780596e9816aeb6ada3e0efc6f5deea32dc6a06fcd1114f0a4
7210,Customer_7210,41,USA,1917,Adult,2f887cac73507e5c251ab1954295d1b8bfa08c2250c888da5c75c06846489c44
7211,Customer_7211,26,USA,3281,Young,c3fdba007e34ead83a967e95fb583c3a81f83860f7392287f35ca8fe151c4f21
7212,Customer_7212,53,India,1775,Senior,f6e852e00a6fc55b0006a9dab29ee433da2343f7dd6461514e8ff47a7d6f34f4
7213,Customer_7213,27,India,349,Young,36ef3be624b8283346cc6c84ff9664e155776937c431f4eefa6b987bf31cc994
7214,Customer_7214,20,India,3293,Young,c0e4a7b55857d5c25bf27b379ee84d839524ddc111b8793f38c56b624b181c77
7215,Customer_7215,57,USA,1417,Senior,4c20f71f01fd93f3421c8caab123e44bec881e987bf3509d72cb4bfe9ac09287
7216,Customer_7216,39,UK,4985,Adult,8fc884a0f77e36c3f2171e7797d609e89148d2ef1ee3371babb29107f478f7b4
7217,Customer_7217,57,India,3828,Senior,be950001796ff522f9e9e1508c857d0bec6da868f4f12596d5084e19b315bdd4
7218,Customer_7218,27,USA,4776,Young,87af5bc6f04768808ceeb3554e114807d64b26e8bd6410d56a905563f476319f
7219,Customer_7219,68,UK,1472,Senior,be223780ee4975bf2f3bac5d2b5921b28a63f98367275997a4d8b1d6c63c00e9
7220,Customer_7220,44,USA,1426,Adult,92e48bc7b468941b7e3e007b68ab6ec2502c904e1c9d32aed3cb7ecd0552b59c
7221,Customer_7221,56,India,3751,Senior,835e9c0aafbdf942c7051179cfb6d6907ba64d7854309c6da542ff8e53df099c
7222,Customer_7222,31,USA,709,Adult,d2fc7ddc32d59d2c335e024cd0d09dc12deb7ba2e42b83d7770f21b25413909d
7223,Customer_7223,62,UK,997,Senior,8e8c648b882af4d6e695144b178f198295c250734c67165a8da156525bff82dd
7224,Customer_7224,46,UK,2670,Adult,9971830b09c0fb4c9a1afc6b6148c81abf68cd7361fdf368fa491a5e1c6e721a
7225,Customer_7225,48,UK,4262,Adult,de083e5f07012e75f15be96b25bc8be2fe10b61459abe4504cee6e30fecff816
7226,Customer_7226,32,UK,1060,Adult,e9f06ce2924c79620be40f8656ba0daefdead5b5191366b9b444925a5eb3e1ce
7227,Customer_7227,45,USA,659,Adult,f4d1e4ff02997c5b2e7fde0de1d4756f95a9d0db444e37ed6fb647745dc3c015
7228,Customer_7228,26,USA,4241,Young,7b5def91c691479432e2ac477154580ac90dc910642dd55db28cfc4750a6c11a
7229,Customer_7229,40,India,166,Adult,58c75bca7dba97d9fa8524809cdebd46c3b32971ce0d2780dd6dcf4308b7e09e
7230,Customer_7230,38,USA,3254,Adult,a6745a3cab8eb28abbd143c07b1e77968d9d2c3a89fd35c113ba253af7dfe339
7231,Customer_7231,37,India,1425,Adult,35e25c7dddd02ca1c79c3097d47978a48c47fd273801e06f5e65eb3414ba6e95
7232,Customer_7232,56,USA,297,Senior,841d0372defe61435ee6a976dc87e1c8e060b0d3d599afa7a98ccd1c7e877446
7233,Customer_7233,40,USA,424,Adult,a9d90e14d54b7809d212450ef75f87e8a9b23a30792278163f092821743b8bec
7234,Customer_7234,26,UK,3429,Young,e31cb653eb9eefd4d29c04ca49fa630e86666c9dd33d4c62ca55ac95ab6258e0
7235,Customer_7235,40,USA,530,Adult,f4747206ffa55fe6a9c930c944d1a7a4790442d5f073061c3db0a26ea03a9d1f
7236,Customer_7236,46,USA,3795,Adult,7b40ee68bc857fee4b33c1541c62076f5cd4b956de448090a60a1e3157ac20f6
7237,Customer_7237,34,USA,3650,Adult,c5e9061d93b1c5367eac84cffe953da3161f7bffe749ec72354815aa0a3555ea
7238,Customer_7238,54,UK,877,Senior,563bcd01d21301c7528c79a6fe0be5668409f7297ddea3b608edc7276a41f80e
7239,Customer_7239,52,India,4142,Senior,e8bc1d501a342c67803560a70822df461260926ab4623d0c4f0a21aec6698ff8
7240,Customer_7240,20,India,1940,Young,7eba257f3ce7b8773c91344a748d16d35456b3a661a3ee8133c4069a56d48f3c
7241,Customer_7241,58,UK,4295,Senior,a813c3bdcb3dfa9cb4a8032b23e69791c59b8dd38391e9f3b27e4b0316a5bd45
7242,Customer_7242,49,India,1119,Adult,912e9173520050364e4dee73bf2eaa96b0eddf7aa96d2f25fb66ced044661929
7243,Customer_7243,22,UK,648,Young,2922ea16cce24d7cab69bfde46c40aaec9bc11411b7bc34ef772bd287e4b8b7b
7244,Customer_7244,20,India,3873,Young,f111d14bd16eaed72c40bce56f8103f16ba4797dd566566f4a25c0b9d5397d1a
7245,Customer_7245,44,UK,1751,Adult,f43ab35831bc016859d9c22e1c07ea54ca95c2019956b7490397022cc8908af4
7246,Customer_7246,29,USA,818,Young,6f9da7528a1464c03a7dba01cdee74c1bb34fad09a5a335cd2ad922091bcbd48
7247,Customer_7247,47,India,2896,Adult,01decc9887191a047de18a4883bf19519c78ee2a6ecd50c19d5b8b329345aeba
7248,Customer_7248,36,USA,1875,Adult,d9610617a497d337619b102e0f6870d7e25c566b975cfe2a0bc5766d8852152f
7249,Customer_7249,54,UK,4664,Senior,a7fbc194555b2a1bb6a88d353007c633028a1f26817e851cc128c7e002f647e6
7250,Customer_7250,68,India,1963,Senior,d4d3f3d02c0d15489376e4447944654808b2aae6d7a8996ae852cfaad9c4a7d6
7251,Customer_7251,44,UK,212,Adult,1a450bff64b8efd473e050d770b9a6eee9afb698005dfdd4d59dd0d15770e6bd
7252,Customer_7252,24,UK,3788,Young,352a99607a667458f3298b149c25ad2a4b686d73e0372e42d71c541aee658e8a
7253,Customer_7253,25,USA,662,Young,bccda6efb2472c77a1eca01092e1873e888609efadd61be41497ae5a755e6c9f
7254,Customer_7254,60,India,4905,Senior,b5f5e51eb02975bca3eecfa311616850d1297e9ae4e69929aabe570a6e5db877
7255,Customer_7255,44,UK,120,Adult,95948602375f56c220b968095c363991c7e298e80a12b297da9882d8ee986a78
7256,Customer_7256,49,India,3283,Adult,ee19beb89ce9a344999e29c2c973daad60532d1bef5ef9f6cfbaa2d5f2dae188
7257,Customer_7257,61,India,4693,Senior,d0de2a61a081459cc8270b7b790f777addabe3a365f677b05e395165b3e13e51
7258,Customer_7258,45,India,134,Adult,2ca4d58d75d7449b75d1d93b11d71e6a17bd75195ac7d04428be16a0e2814542
7259,Customer_7259,27,USA,713,Young,e371c8975dcb8b518b4f1af40ecf11277005b1fae0aad199b9273a8c415fa5ac
7260,Customer_7260,36,USA,3752,Adult,102c4f34e2a916d9fa5c43ba870b9c77ca9b507988e5f1f047aceffcff09723b
7261,Customer_7261,59,USA,174,Senior,4b06e15ffcf4a63b411903179649abecaac180cad1fd36e289bb71aefd3cea3d
7262,Customer_7262,40,USA,309,Adult,31bc91a4607095d830e77d35b5b9e7ca2e1a8436c8921b17b099822faa6abd8f
7263,Customer_7263,47,USA,2980,Adult,c8391f4305c19d4b243a66b588c70c0c25167c43ed4d9f467aba68669318eac6
7264,Customer_7264,59,USA,4252,Senior,498077d11c1d6d1815d326386326aaee759f96f8d6049f631ece2371410e52b0
7265,Customer_7265,66,USA,3989,Senior,c8abf283a6549e26d579e69b21a657abca11fd551a7c8aae271dc517dd828790
7266,Customer_7266,18,India,2520,Young,c58888820a185b68101d05b22224a0e1868fcda2020e8022e29b0491b597bcc2
7267,Customer_7267,27,India,3445,Young,a6ad6a14c44613071eb32716a0236be9c2053d930ec5e82d65f812b8a2435e47
7268,Customer_7268,29,USA,2657,Young,3abbd7b392f5eb32594e2b4ee64ad010de3d89a1e197b0616fa7d68fe6bda7b3
7269,Customer_7269,28,India,2447,Young,7df8b3bcd02c1f67e371b6746e820cfd2f030e3ff4372a2c3a4321b47cd2dca6
7270,Customer_7270,54,USA,624,Senior,acc26ed83f2ecd66aff681327b1bb5d5d8ae5bcac1aa411487e20af812664231
7271,Customer_7271,62,UK,2890,Senior,04a02efb20694296d84bdbc9b221224e08ab5e4e2e83fb44b26dd44c052d1aa1
7272,Customer_7272,21,India,3627,Young,9f814ba8d85351102957c15bbd4ac5f80ad1fda19c291f87f49bda6db11358e2
7273,Customer_7273,55,USA,2524,Senior,e4e8c4a9a8aa13049d82c05e357649e3a9733c11f41f6b2111b67d930972afbb
7274,Customer_7274,18,USA,1239,Young,8ebcc2a0b2357eb49022ab6a030603148393400cd86ea2083c0896db3e059670
7275,Customer_7275,43,India,2466,Adult,8152457b57e26671bb55f3e61c9378739b10f33bc012db0618124b5a779e9b88
7276,Customer_7276,68,India,4306,Senior,b687b71b97e8e41425249289f775c5baf5f0f607319b78b65c855069cdcb2b9d
7277,Customer_7277,37,UK,2685,Adult,c1ca9f8b739cf6af8b5751b716c55d9600b11338ec6b36c89f8553998320f47d
7278,Customer_7278,45,USA,2872,Adult,50cc555bb06969d2acc0eb6748ee737f6ec8ec648ac707df39bb5129bbf167d8
7279,Customer_7279,65,India,4508,Senior,d3e45621106aac1fb8786d05bc1817b64d5b44ac30e969592231a09a86208473
7280,Customer_7280,32,USA,3808,Adult,c125f46ecc92fb6b8c84b6a4cad8fc02675c4586dd46ada5bf497693ca0e3b01
7281,Customer_7281,38,UK,1767,Adult,7abcfa8a5a5686644170211bf8f5fb6f265cb981fb4d1ed0a44604f6061fd6a6
7282,Customer_7282,44,India,2269,Adult,cb13e892a672ab1b679a0add6184bfc5983ceb48806fef60cb18ee8e21b9fe62
7283,Customer_7283,29,USA,2657,Young,3a86c95eb9b50e0dc1fed884917d818f6df6136b00effa61c0c9e1ff81b04b57
7284,Customer_7284,41,USA,4663,Adult,58441a73eac364aebd845039019859ae9b286b2542722fdbd5f87c82ef62dcf0
7285,Customer_7285,49,UK,3419,Adult,3329ed95f3a058c9bc3be20e55133ab84a40b09cbe1284730c484f7a0af48a04
7286,Customer_7286,46,UK,3873,Adult,29eaedadc3f097bd1c5a773db8820b5a740a342c886cc89d3063d76efce37d09
7287,Customer_7287,58,USA,2056,Senior,2323d12ceaad80be2eaa63d12b0a55bbe0e788f3fb470cd4a808c76aa9397f75
7288,Customer_7288,56,India,2145,Senior,d2c24677498563c5ad7087e3fc1b9cfae9f114bcd548fe085e942bba3ddf3fa2
7289,Customer_7289,70,India,1159,Senior,fa1cca3fe407f9d781d7a45b1647ddc9fe6ea62e0cd38c36976c2ea55dde17fe
7290,Customer_7290,43,USA,2722,Adult,e5b3386ed44530346ac8330e029d9e0024017cfbeed2a60ce276886abf4af5a4
7291,Customer_7291,44,UK,3767,Adult,6a2f01c4351447806b9f001fef08050adab035cabc21a813ec7d4f78992f3a5f
7292,Customer_7292,19,India,3086,Young,d697c5baa424bc3e78647469a7bdea7aed27c07a02836f8fe1a7d83063296a24
7293,Customer_7293,63,UK,4913,Senior,838a69ba88123c0bd98a9f301e35fb504626f1b222d5ac96b99d389f2fd87281
7294,Customer_7294,36,UK,694,Adult,61ff743be73d7be4d94f2f13aa93374ba19781e7fe2b43da0f79a5b825f141ee
7295,Customer_7295,43,UK,4181,Adult,5c523f8d68a32b4da961295598228a9037bbd60f46ca839df005b8a898d8e806
7296,Customer_7296,65,UK,2312,Senior,6b65ebcb033f54fe103d15ca0ceda8c7671e31c6b55b3c520c87b5f94a019a03
7297,Customer_7297,42,UK,4486,Adult,5b11b0f77a82bc841971a17e24a41225306ff7880c0f81aa5229981c1bda5bdc
7298,Customer_7298,23,USA,1558,Young,de27ad4851da7b696b089285415d283946e01740a1521e3ba2aab21954655ae4
7299,Customer_7299,26,India,4996,Young,2db305cd5d869fea13e592f92847ada751e6f073a8cfbcec7234b70451763712
7300,Customer_7300,62,UK,2644,Senior,c3b3ee80997dd100813cbc071ab7b68ed08036fa0cab69f51cb9e9d4ef46a671
